"Employee id","Crew id","Flight","Departure Date","Block off","Arrival Date","Block on","Aircraft Registration","Aircraft Type","Duration","Landing","PIC","SIC"
97255,97255,"SK2695-20240622-CPH-PMO","2024-06-22","08:23:00","2024-06-22","11:29:00","SEROM","32N",186,false,"19218",
97255,97255,"SK2861-20240622-BGO-CPH","2024-06-22","06:01:00","2024-06-22","07:26:00","SEROM","32N",85,false,"19218",
97255,97255,"SK0273-20240621-OSL-BGO","2024-06-21","16:16:00","2024-06-21","17:11:00","SEROT","32N",55,false,"19218",
97255,97255,"SK9249-20240621-ARN-TRD","2024-06-21","12:56:00","2024-06-21","14:15:00","SERON","32N",79,true,"19218",
97255,97255,"SK0721-20240620-HEL-ARN","2024-06-20","17:15:00","2024-06-20","17:13:00","OYKAS","320",58,false,"10346",
97255,97255,"SK0716-20240620-ARN-HEL","2024-06-20","14:43:00","2024-06-20","16:40:00","OYKAS","320",57,true,"10346",
97255,97255,"SK0574-20240620-CDG-ARN","2024-06-20","10:53:00","2024-06-20","13:10:00","OYKAW","320",137,true,"10346",
97255,97255,"SK0573-20240620-ARN-CDG","2024-06-20","07:23:00","2024-06-20","10:01:00","OYKAW","320",158,false,"10346",
97255,97255,"SK1472-20240616-CPH-OSL","2024-06-16","20:13:00","2024-06-16","21:16:00","OYKAT","320",63,false,"67590",
97255,97255,"SK0461-20240616-OSL-CPH","2024-06-16","18:07:00","2024-06-16","19:16:00","OYKAT","320",69,true,"67590",
97255,97255,"SK0222-20240616-KRS-OSL","2024-06-16","16:38:00","2024-06-16","17:31:00","SERUD","32N",53,false,"67590",
97255,97255,"SK7310-20240615-CHQ-KRS","2024-06-15","12:37:00","2024-06-15","15:26:00","SERZX","32N",229,true,"67590",
97255,97255,"SK7303-20240615-SVG-CHQ","2024-06-15","05:48:00","2024-06-15","11:33:00","SERZX","32N",285,true,"67590",
97255,97255,"SK4025-20240614-OSL-SVG","2024-06-14","12:10:00","2024-06-14","13:00:00","SERUR","32N",50,false,"67590",
97255,97255,"SK0260-20240614-BGO-OSL","2024-06-14","10:33:00","2024-06-14","11:23:00","SEDOZ","32N",50,false,"67590",
97255,97255,"SK0255-20240614-OSL-BGO","2024-06-14","09:14:00","2024-06-14","10:04:00","SEDOZ","32N",50,true,"67590",
97255,97255,"SK4105-20240614-BOO-OSL","2024-06-14","06:58:00","2024-06-14","08:25:00","SEDOZ","32N",87,true,"67590",
97255,97255,"SK4106-20240613-OSL-BOO","2024-06-13","11:00:00","2024-06-13","12:24:00","LNRGM","32N",84,false,"67590",
97255,97255,"SK1464-20240613-CPH-OSL","2024-06-13","09:01:00","2024-06-13","10:14:00","LNRGM","32N",73,false,"67590",
97255,97255,"SK1463-20240613-OSL-CPH","2024-06-13","07:03:00","2024-06-13","08:08:00","LNRGM","32N",65,true,"67590",
97255,97255,"SK1558-20240611-AMS-ARN","2024-06-11","22:04:00","2024-06-11","23:58:00","SEROO","32N",114,false,"14418",
97255,97255,"SK1557-20240611-ARN-AMS","2024-06-11","19:32:00","2024-06-11","21:31:00","SEROO","32N",119,true,"14418",
97255,97255,"SK0488-20240611-OSL-ARN","2024-06-11","17:49:00","2024-06-11","18:58:00","SEROO","32N",69,false,"14418",
97255,97255,"SK0491-20240611-ARN-OSL","2024-06-11","16:10:00","2024-06-11","17:01:00","SEROO","32N",51,true,"14418",
97255,97255,"SK9230-20240610-OSL-ARN","2024-06-10","20:11:00","2024-06-10","21:06:00","SEROS","32N",55,true,"16884",
97255,97255,"SK1832-20240608-SPU-ARN","2024-06-08","10:11:00","2024-06-08","12:45:00","SEROD","32N",154,true,"15502",
97255,97255,"SK1831-20240608-ARN-SPU","2024-06-08","06:34:00","2024-06-08","09:16:00","SEROD","32N",162,false,"15502",
97255,97255,"SK1854-20240607-ALC-ARN","2024-06-07","11:03:00","2024-06-07","14:58:00","SEROA","32N",235,false,"11200",
97255,97255,"SK1853-20240607-ARN-ALC","2024-06-07","06:02:00","2024-06-07","10:15:00","SEROA","32N",253,false,"11200",
97255,97255,"SK0013-20240605-LLA-ARN","2024-06-05","17:34:00","2024-06-05","18:55:00","SERON","32N",81,false,"41355",
97255,97255,"SK0012-20240605-ARN-LLA","2024-06-05","15:37:00","2024-06-05","17:00:00","SERON","32N",83,true,"41355",
97255,97255,"SK0001-20240605-LLA-ARN","2024-06-05","10:52:00","2024-06-05","12:08:00","LNRGN","32N",76,true,"44236",
97255,97255,"SK0010-20240604-ARN-LLA","2024-06-04","14:03:00","2024-06-04","15:15:00","SEROA","32N",72,true,"44236",
97255,97255,"SK0574-20240604-CDG-ARN","2024-06-04","10:48:00","2024-06-04","13:12:00","SEDOZ","32N",144,false,"44236",
97255,97255,"SK0573-20240604-ARN-CDG","2024-06-04","07:24:00","2024-06-04","09:55:00","SEDOZ","32N",151,true,"44236",
97255,97255,"SK0725-20240529-HEL-ARN","2024-05-29","21:19:00","2024-05-29","21:24:00","OYKAW","320",65,true,"41420",
97255,97255,"SK0722-20240529-ARN-HEL","2024-05-29","18:43:00","2024-05-29","20:36:00","OYKAW","320",53,true,"41420",
97255,97255,"SK0011-20240529-LLA-ARN","2024-05-29","15:49:00","2024-05-29","17:13:00","SEDOZ","32N",84,false,"41420",
97255,97255,"SK0020-20240528-ARN-LLA","2024-05-28","21:30:00","2024-05-28","22:45:00","SEDOZ","32N",75,true,"41420",
97255,97255,"SK0019-20240528-LLA-ARN","2024-05-28","19:33:00","2024-05-28","20:57:00","SEDOZ","32N",84,true,"41420",
97255,97255,"SK0016-20240528-ARN-LLA","2024-05-28","17:59:00","2024-05-28","19:14:00","SEDOZ","32N",75,false,"41420",
97255,97255,"SK0011-20240528-LLA-ARN","2024-05-28","16:05:00","2024-05-28","17:22:00","SEDOZ","32N",77,false,"41420",
97255,97255,"SK0002-20240527-ARN-LLA","2024-05-27","19:42:00","2024-05-27","20:55:00","SEROT","32N",73,false,"41420",
97255,97255,"SK0013-20240527-LLA-ARN","2024-05-27","17:34:00","2024-05-27","18:54:00","SEROT","32N",80,true,"41420",
97255,97255,"SK9047-20240526-AJR-LLA","2024-05-26","21:19:00","2024-05-26","22:01:00","SERON","32N",42,true,"41420",
97255,97255,"SK7024-20240526-ARN-AJR","2024-05-26","19:53:00","2024-05-26","21:04:00","SERON","32N",71,false,"41420",
97255,97255,"SK1912-20240525-AGP-ARN","2024-05-25","20:28:00","2024-05-26","00:32:00","SEROS","32N",244,false,"41420",
97255,97255,"SK1911-20240525-ARN-AGP","2024-05-25","15:34:00","2024-05-25","19:48:00","SEROS","32N",254,true,"41420",
97255,97255,"SK1410-20240524-CPH-ARN","2024-05-24","21:10:00","2024-05-24","22:19:00","SEROA","32N",69,false,"11072",
97255,97255,"SK1409-20240524-ARN-CPH","2024-05-24","19:17:00","2024-05-24","20:31:00","SEROA","32N",74,true,"11072",
97255,97255,"SK1408-20240524-CPH-ARN","2024-05-24","17:21:00","2024-05-24","18:31:00","SEROA","32N",70,true,"11072",
97255,97255,"SK1407-20240524-ARN-CPH","2024-05-24","15:30:00","2024-05-24","16:39:00","SEROA","32N",69,false,"11072",
97255,97255,"SK1600-20240522-BRU-ARN","2024-05-22","20:25:00","2024-05-22","22:27:00","OYKAP","320",122,true,"18941",
97255,97255,"SK2591-20240522-ARN-BRU","2024-05-22","17:35:00","2024-05-22","19:36:00","OYKAP","320",121,false,"18941",
97255,97255,"SK0009-20240522-LLA-ARN","2024-05-22","13:02:00","2024-05-22","14:33:00","OYKAS","320",91,false,"18941",
97255,97255,"SK0002-20240521-ARN-LLA","2024-05-21","19:39:00","2024-05-21","20:59:00","SEROS","32N",80,false,"18941",
97255,97255,"SK0013-20240521-LLA-ARN","2024-05-21","17:28:00","2024-05-21","18:48:00","SEROS","32N",80,true,"18941",
97255,97255,"SK0020-20240520-ARN-LLA","2024-05-20","21:50:00","2024-05-20","23:05:00","LNRGN","32N",75,true,"18941",
97255,97255,"SK1556-20240520-AMS-ARN","2024-05-20","18:53:00","2024-05-20","20:54:00","LNRGN","32N",121,true,"18941",
97255,97255,"SK1555-20240520-ARN-AMS","2024-05-20","16:13:00","2024-05-20","18:09:00","LNRGN","32N",116,false,"18941",
97255,97255,"SK0011-20240518-LLA-ARN","2024-05-18","16:13:00","2024-05-18","17:28:00","OYKAP","320",75,true,"11026",
97255,97255,"SK0020-20240517-ARN-LLA","2024-05-17","22:23:00","2024-05-17","23:32:00","OYKAW","320",69,false,"11026",
97255,97255,"SK1556-20240517-AMS-ARN","2024-05-17","19:08:00","2024-05-17","21:12:00","SEROS","32N",124,false,"11026",
97255,97255,"SK1555-20240517-ARN-AMS","2024-05-17","16:13:00","2024-05-17","18:11:00","SEROS","32N",118,false,"11026",
97255,97255,"SK0885-20240516-ARN-OSL","2024-05-16","17:43:00","2024-05-16","18:44:00","SEDOX","32N",61,false,"41355",
97255,97255,"SK2626-20240515-DUS-ARN","2024-05-15","19:42:00","2024-05-15","21:40:00","SEROS","32N",118,false,"14635",
97255,97255,"SK2625-20240515-ARN-DUS","2024-05-15","17:07:00","2024-05-15","19:04:00","SEROS","32N",117,true,"14635",
97255,97255,"SK1015-20240515-SFT-ARN","2024-05-15","13:22:00","2024-05-15","14:27:00","OYKAS","320",65,true,"14635",
97255,97255,"SK1018-20240514-ARN-SFT","2024-05-14","21:35:00","2024-05-14","22:49:00","SEROS","32N",74,false,"14635",
97255,97255,"SK1590-20240514-BRU-ARN","2024-05-14","18:13:00","2024-05-14","20:21:00","SEROS","32N",128,false,"14635",
97255,97255,"SK1589-20240514-ARN-BRU","2024-05-14","15:26:00","2024-05-14","17:27:00","SEROS","32N",121,true,"14635",
97255,97255,"SK0003-20240511-LLA-ARN","2024-05-11","16:36:00","2024-05-11","17:51:00","OYKAS","320",75,false,"14754",
97255,97255,"SK0012-20240511-ARN-LLA","2024-05-11","14:52:00","2024-05-11","16:14:00","OYKAS","320",82,true,"14754",
97255,97255,"SK0451-20240511-OSL-CPH","2024-05-11","07:56:00","2024-05-11","09:10:00","OYKBT","319",74,true,"14754",
97255,97255,"SK0315-20240510-HAU-OSL","2024-05-10","14:38:00","2024-05-10","15:28:00","OYKBT","319",50,true,"14754",
97255,97255,"SK0312-20240510-OSL-HAU","2024-05-10","13:16:00","2024-05-10","14:04:00","OYKBT","319",48,true,"14754",
97255,97255,"SK0351-20240510-TRD-OSL","2024-05-10","10:28:00","2024-05-10","11:17:00","OYKBT","319",49,false,"14754",
97255,97255,"SK0336-20240510-OSL-TRD","2024-05-10","08:56:00","2024-05-10","09:57:00","OYKBT","319",61,false,"14754",
97255,97255,"SK4105-20240510-BOO-OSL","2024-05-10","06:32:00","2024-05-10","07:58:00","LNRGM","32N",86,false,"14754",
97255,97255,"SK4116-20240509-OSL-BOO","2024-05-09","16:03:00","2024-05-09","17:26:00","OYKAU","320",83,true,"14754",
97255,97255,"SK4718-20240509-MXP-OSL","2024-05-09","11:14:00","2024-05-09","13:56:00","EISIO","32N",162,true,"14754",
97255,97255,"SK4717-20240509-OSL-MXP","2024-05-09","07:54:00","2024-05-09","10:16:00","EISIO","32N",142,false,"14754",
97255,97255,"SK0491-20240508-ARN-OSL","2024-05-08","16:04:00","2024-05-08","17:07:00","LNRGN","32N",63,true,"14754",
97255,97255,"SK1806-20240508-PMI-ARN","2024-05-08","11:41:00","2024-05-08","15:33:00","SEROA","32N",232,true,"14754",
97255,97255,"SK1805-20240508-ARN-PMI","2024-05-08","07:03:00","2024-05-08","10:28:00","SEROA","32N",205,false,"14754",
97255,97255,"SK1208-20240502-AAL-CPH","2024-05-02","09:45:00","2024-05-02","10:32:00","SEROC","32N",47,false,"25538",
97255,97255,"SK1207-20240502-CPH-AAL","2024-05-02","08:34:00","2024-05-02","09:22:00","SEROC","32N",48,true,"25538",
97255,97255,"SK0743-20240502-VNO-CPH","2024-05-02","06:28:00","2024-05-02","06:55:00","LNRGM","32N",87,true,"25538",
97255,97255,"SK0610-20240430-ZRH-CPH","2024-04-30","20:25:00","2024-04-30","22:12:00","SEROB","32N",107,false,"27660",
97255,97255,"SK0609-20240430-CPH-ZRH","2024-04-30","17:56:00","2024-04-30","19:55:00","SEROB","32N",119,true,"27660",
97255,97255,"SK0459-20240430-OSL-CPH","2024-04-30","16:05:00","2024-04-30","17:15:00","SEROB","32N",70,true,"27660",
97255,97255,"SK1842-20240423-FCO-ARN","2024-04-23","21:35:00","2024-04-24","00:28:00","SERON","32N",173,true,"41420",
97255,97255,"SK1841-20240423-ARN-FCO","2024-04-23","17:22:00","2024-04-23","20:32:00","SERON","32N",190,true,"41420",
97255,97255,"SK2678-20240422-BER-ARN","2024-04-22","12:31:00","2024-04-22","14:08:00","OYKAW","320",97,true,"19395",
97255,97255,"SK2677-20240422-ARN-BER","2024-04-22","10:04:00","2024-04-22","11:35:00","OYKAW","320",91,false,"19395",
97255,97255,"SK0705-20240422-HEL-ARN","2024-04-22","09:14:00","2024-04-22","09:12:00","OYKAW","320",58,false,"19395",
97255,97255,"SK0702-20240422-ARN-HEL","2024-04-22","06:31:00","2024-04-22","08:25:00","OYKAW","320",54,true,"19395",
97255,97255,"SK1049-20240421-KRN-ARN","2024-04-21","10:51:00","2024-04-21","12:19:00","OYKAS","320",88,false,"10567",
97255,97255,"SK1046-20240421-ARN-KRN","2024-04-21","08:45:00","2024-04-21","10:16:00","OYKAS","320",91,true,"10567",
97255,97255,"SK0804-20240417-LHR-OSL","2024-04-17","10:33:00","2024-04-17","13:39:00","OYKAU","320",126,false,"38011",
97255,97255,"SK0803-20240417-OSL-LHR","2024-04-17","08:09:00","2024-04-17","09:39:00","OYKAU","320",150,true,"38011",
97255,97255,"SK2546-20240415-EDI-ARN","2024-04-15","13:18:00","2024-04-15","16:23:00","OYKAW","320",125,false,"14663",
97255,97255,"SK2545-20240415-ARN-EDI","2024-04-15","11:06:00","2024-04-15","12:33:00","OYKAW","320",147,true,"14663",
97255,97255,"SK0003-20240415-LLA-ARN","2024-04-15","06:48:00","2024-04-15","08:07:00","SEDOZ","32N",79,true,"14663",
97255,97255,"SK0536-20240414-DUB-ARN","2024-04-14","10:51:00","2024-04-14","14:22:00","SEROM","32N",151,false,"14663",
97255,97255,"SK0535-20240414-ARN-DUB","2024-04-14","07:25:00","2024-04-14","09:17:00","SEROM","32N",172,true,"14663",
97255,97255,"SK0725-20240410-HEL-ARN","2024-04-10","21:28:00","2024-04-10","21:27:00","OYKAS","320",59,false,"11292",
97255,97255,"SK0722-20240410-ARN-HEL","2024-04-10","18:49:00","2024-04-10","20:55:00","OYKAS","320",66,true,"11292",
97255,97255,"SK0884-20240410-OSL-ARN","2024-04-10","17:09:00","2024-04-10","18:06:00","OYKAS","320",57,true,"11292",
97255,97255,"SK0554-20240409-AMS-CPH","2024-04-09","21:24:00","2024-04-09","22:38:00","SEROO","32N",74,false,"23333",
97255,97255,"SK0553-20240409-CPH-AMS","2024-04-09","18:40:00","2024-04-09","20:48:00","SEROO","32N",128,true,"23333",
97255,97255,"SK1684-20240409-MXP-CPH","2024-04-09","14:40:00","2024-04-09","16:34:00","SEROB","32N",114,true,"23333",
97255,97255,"SK1683-20240409-CPH-MXP","2024-04-09","11:43:00","2024-04-09","14:05:00","SEROB","32N",142,false,"23333",
97255,97255,"SK1550-20240408-AMS-CPH","2024-04-08","17:38:00","2024-04-08","18:53:00","OYKBO","319",75,true,"29375",
97255,97255,"SK1549-20240408-CPH-AMS","2024-04-08","15:31:00","2024-04-08","17:05:00","OYKBO","319",94,true,"29375",
97255,97255,"SK0552-20240408-AMS-CPH","2024-04-08","10:40:00","2024-04-08","11:56:00","EISIG","32N",76,true,"29375",
97255,97255,"SK2551-20240408-CPH-AMS","2024-04-08","08:12:00","2024-04-08","09:58:00","EISIG","32N",106,false,"29375",
97255,97255,"SK1210-20240407-AAL-CPH","2024-04-07","16:19:00","2024-04-07","17:01:00","OYKBO","319",42,false,"25189",
97255,97255,"SK1215-20240407-CPH-AAL","2024-04-07","15:10:00","2024-04-07","15:51:00","OYKBO","319",41,true,"25189",
97255,97255,"SK1686-20240407-MXP-CPH","2024-04-07","11:39:00","2024-04-07","13:46:00","SEROF","32N",127,true,"25189",
97255,97255,"SK1685-20240407-CPH-MXP","2024-04-07","08:29:00","2024-04-07","10:50:00","SEROF","32N",141,true,"25189",
97255,97255,"SK1488-20240403-OSL-ARN","2024-04-03","21:05:00","2024-04-03","22:02:00","LNRGN","32N",57,true,"18898",
97255,97255,"SK0493-20240403-ARN-OSL","2024-04-03","19:25:00","2024-04-03","20:25:00","LNRGN","32N",60,false,"18898",
97255,97255,"SK1408-20240403-CPH-ARN","2024-04-03","17:06:00","2024-04-03","18:18:00","LNRGN","32N",72,false,"18898",
97255,97255,"SK1407-20240403-ARN-CPH","2024-04-03","15:15:00","2024-04-03","16:31:00","LNRGN","32N",76,true,"18898",
97255,97255,"SK1556-20240402-AMS-ARN","2024-04-02","19:05:00","2024-04-02","21:00:00","SEROZ","32N",115,true,"17617",
97255,97255,"SK1555-20240402-ARN-AMS","2024-04-02","16:12:00","2024-04-02","18:20:00","SEROZ","32N",128,false,"17617",
97255,97255,"SK1558-20240401-AMS-ARN","2024-04-01","22:32:00","2024-04-02","00:23:00","OYKAW","320",111,false,"17617",
97255,97255,"SK1557-20240401-ARN-AMS","2024-04-01","19:32:00","2024-04-01","21:45:00","OYKAW","320",133,true,"17617",
97255,97255,"SK1408-20240401-CPH-ARN","2024-04-01","17:04:00","2024-04-01","18:09:00","OYKAW","320",65,true,"17617",
97255,97255,"SK1407-20240401-ARN-CPH","2024-04-01","15:10:00","2024-04-01","16:27:00","OYKAW","320",77,false,"17617",
97255,97255,"SK1430-20240331-CPH-ARN","2024-03-31","21:34:00","2024-03-31","22:44:00","OYKAW","320",70,false,"17617",
97255,97255,"SK0409-20240331-ARN-CPH","2024-03-31","19:43:00","2024-03-31","21:01:00","OYKAR","320",78,true,"17617",
97255,97255,"SK2680-20240331-BER-ARN","2024-03-31","15:29:00","2024-03-31","17:00:00","OYKAP","320",91,true,"17617",
97255,97255,"SK2679-20240331-ARN-BER","2024-03-31","13:17:00","2024-03-31","14:56:00","OYKAP","320",99,false,"17617",
97255,97255,"SK0073-20240327-OSD-ARN","2024-03-27","09:59:00","2024-03-27","10:51:00","OYKAS","320",52,false,"11026",
97255,97255,"SK0066-20240327-ARN-OSD","2024-03-27","08:07:00","2024-03-27","09:18:00","OYKAS","320",71,true,"11026",
97255,97255,"SK0075-20240327-OSD-ARN","2024-03-27","06:21:00","2024-03-27","07:22:00","SEROA","32N",61,true,"11026",
97255,97255,"SK2064-20240326-ARN-OSD","2024-03-26","14:35:00","2024-03-26","15:40:00","OYKAU","320",65,false,"11026",
97255,97255,"SK2678-20240326-BER-ARN","2024-03-26","12:14:00","2024-03-26","13:50:00","SEROE","32N",96,false,"11026",
97255,97255,"SK2677-20240326-ARN-BER","2024-03-26","09:58:00","2024-03-26","11:32:00","SEROE","32N",94,true,"11026",
97255,97255,"SK1011-20240326-SFT-ARN","2024-03-26","06:22:00","2024-03-26","07:28:00","OYKAU","320",66,true,"11026",
97255,97255,"SK1014-20240325-ARN-SFT","2024-03-25","12:13:00","2024-03-25","13:19:00","SERZY","32N",66,true,"11026",
97255,97255,"SK0864-20240325-OSL-ARN","2024-03-25","09:27:00","2024-03-25","10:26:00","SEROT","32N",59,true,"11026",
97255,97255,"SK0843-20240325-ARN-OSL","2024-03-25","07:46:00","2024-03-25","08:40:00","SEROT","32N",54,false,"11026",
97255,97255,"SK0461-20240321-OSL-CPH","2024-03-21","18:24:00","2024-03-21","19:32:00","SEROU","32N",68,false,"21962",
97255,97255,"SK0460-20240321-CPH-OSL","2024-03-21","16:09:00","2024-03-21","17:51:00","SEROU","32N",102,true,"21962",
97255,97255,"SK1410-20240307-CPH-ARN","2024-03-07","21:00:00","2024-03-07","22:08:00","SERZZ","32N",68,true,"11417",
97255,97255,"SK1409-20240307-ARN-CPH","2024-03-07","19:10:00","2024-03-07","20:22:00","SERZZ","32N",72,true,"11417",
97255,97255,"SK1408-20240307-CPH-ARN","2024-03-07","17:10:00","2024-03-07","18:24:00","SERZZ","32N",74,true,"11417",
97255,97255,"SK1407-20240307-ARN-CPH","2024-03-07","15:12:00","2024-03-07","16:30:00","SERZZ","32N",78,true,"11417",
97255,97255,"SK0005-20240205-LLA-ARN","2024-02-05","10:29:00","2024-02-05","11:55:00","SEROT","32N",86,false,"18941",
97255,97255,"SK1004-20240205-ARN-LLA","2024-02-05","08:33:00","2024-02-05","09:53:00","SEROT","32N",80,true,"18941",
97255,97255,"SK0482-20240123-OSL-ARN","2024-01-23","07:35:00","2024-01-23","08:43:00","SEROP","32N",68,true,"11038",
97255,97255,"SK0481-20240123-ARN-OSL","2024-01-23","05:56:00","2024-01-23","07:02:00","SEROP","32N",66,false,"11038",
